x,y
-2.189,18.4338
-2.188,18.4267
-2.187,18.4195
-2.186,18.4124
-2.185,18.4052
-2.184,18.3981
-2.183,18.3909
-2.182,18.3837
-2.181,18.3765
-2.18,18.3694
-2.179,18.3622
-2.178,18.355
-2.177,18.3478
-2.176,18.3406
-2.175,18.3334
-2.174,18.3262
-2.173,18.319
-2.172,18.3117
-2.171,18.3045
-2.17,18.2973
-2.169,18.2901
-2.168,18.2828
-2.167,18.2756
-2.166,18.2683
-2.165,18.2611
-2.164,18.2538
-2.163,18.2465
-2.162,18.2393
-2.161,18.232
-2.16,18.2247
-2.159,18.2174
-2.158,18.2101
-2.157,18.2028
-2.156,18.1955
-2.155,18.1882
-2.154,18.1809
-2.153,18.1736
-2.152,18.1663
-2.151,18.159
-2.15,18.1516
-2.149,18.1443
-2.148,18.137
-2.147,18.1296
-2.146,18.1223
-2.145,18.1149
-2.144,18.1075
-2.143,18.1002
-2.142,18.0928
-2.141,18.0854
-2.14,18.0781
-2.139,18.0707
-2.138,18.0633
-2.137,18.0559
-2.136,18.0485
-2.135,18.0411
-2.134,18.0337
-2.133,18.0263
-2.132,18.0189
-2.131,18.0114
-2.13,18.004
-2.129,17.9966
-2.128,17.9891
-2.127,17.9817
-2.126,17.9742
-2.125,17.9668
-2.124,17.9593
-2.123,17.9519
-2.122,17.9444
-2.121,17.9369
-2.12,17.9295
-2.119,17.922
-2.118,17.9145
-2.117,17.907
-2.116,17.8995
-2.115,17.892
-2.114,17.8845
-2.113,17.877
-2.112,17.8695
-2.111,17.862
-2.11,17.8545
-2.109,17.8469
-2.108,17.8394
-2.107,17.8319
-2.106,17.8243
-2.105,17.8168
-2.104,17.8092
-2.103,17.8017
-2.102,17.7941
-2.101,17.7866
-2.1,17.779
-2.099,17.7714
-2.098,17.7639
-2.097,17.7563
-2.096,17.7487
-2.095,17.7411
-2.094,17.7335
-2.093,17.7259
-2.092,17.7183
-2.091,17.7107
-2.09,17.7031
-2.089,17.6955
-2.088,17.6878
-2.087,17.6802
-2.086,17.6726
-2.085,17.6649
-2.084,17.6573
-2.083,17.6497
-2.082,17.642
-2.081,17.6343
-2.08,17.6267
-2.079,17.619
-2.078,17.6114
-2.077,17.6037
-2.076,17.596
-2.075,17.5883
-2.074,17.5806
-2.073,17.573
-2.072,17.5653
-2.071,17.5576
-2.07,17.5499
-2.069,17.5421
-2.068,17.5344
-2.067,17.5267
-2.066,17.519
-2.065,17.5113
-2.064,17.5035
-2.063,17.4958
-2.062,17.4881
-2.061,17.4803
-2.06,17.4726
-2.059,17.4648
-2.058,17.4571
-2.057,17.4493
-2.056,17.4416
-2.055,17.4338
-2.054,17.426
-2.053,17.4182
-2.052,17.4105
-2.051,17.4027
-2.05,17.3949
-2.049,17.3871
-2.048,17.3793
-2.047,17.3715
-2.046,17.3637
-2.045,17.3559
-2.044,17.348
-2.043,17.3402
-2.042,17.3324
-2.041,17.3246
-2.04,17.3167
-2.039,17.3089
-2.038,17.3011
-2.037,17.2932
-2.036,17.2854
-2.035,17.2775
-2.034,17.2696
-2.033,17.2618
-2.032,17.2539
-2.031,17.246
-2.03,17.2382
-2.029,17.2303
-2.028,17.2224
-2.027,17.2145
-2.026,17.2066
-2.025,17.1987
-2.024,17.1908
-2.023,17.1829
-2.022,17.175
-2.021,17.1671
-2.02,17.1592
-2.019,17.1513
-2.018,17.1433
-2.017,17.1354
-2.016,17.1275
-2.015,17.1195
-2.014,17.1116
-2.013,17.1037
-2.012,17.0957
-2.011,17.0878
-2.01,17.0798
-2.009,17.0718
-2.008,17.0639
-2.007,17.0559
-2.006,17.0479
-2.005,17.0399
-2.004,17.032
-2.003,17.024
-2.002,17.016
-2.001,17.008
-2,17
-1.999,16.992
-1.998,16.984
-1.997,16.976
-1.996,16.968
-1.995,16.96
-1.994,16.9519
-1.993,16.9439
-1.992,16.9359
-1.991,16.9278
-1.99,16.9198
-1.989,16.9118
-1.988,16.9037
-1.987,16.8957
-1.986,16.8876
-1.985,16.8796
-1.984,16.8715
-1.983,16.8634
-1.982,16.8554
-1.981,16.8473
-1.98,16.8392
-1.979,16.8311
-1.978,16.823
-1.977,16.815
-1.976,16.8069
-1.975,16.7988
-1.974,16.7907
-1.973,16.7826
-1.972,16.7745
-1.971,16.7663
-1.97,16.7582
-1.969,16.7501
-1.968,16.742
-1.967,16.7339
-1.966,16.7257
-1.965,16.7176
-1.964,16.7095
-1.963,16.7013
-1.962,16.6932
-1.961,16.685
-1.96,16.6769
-1.959,16.6687
-1.958,16.6605
-1.957,16.6524
-1.956,16.6442
-1.955,16.636
-1.954,16.6279
-1.953,16.6197
-1.952,16.6115
-1.951,16.6033
-1.95,16.5951
-1.949,16.5869
-1.948,16.5787
-1.947,16.5705
-1.946,16.5623
-1.945,16.5541
-1.944,16.5459
-1.943,16.5377
-1.942,16.5295
-1.941,16.5212
-1.94,16.513
-1.939,16.5048
-1.938,16.4966
-1.937,16.4883
-1.936,16.4801
-1.935,16.4718
-1.934,16.4636
-1.933,16.4553
-1.932,16.4471
-1.931,16.4388
-1.93,16.4305
-1.929,16.4223
-1.928,16.414
-1.927,16.4057
-1.926,16.3975
-1.925,16.3892
-1.924,16.3809
-1.923,16.3726
-1.922,16.3643
-1.921,16.356
-1.92,16.3477
-1.919,16.3394
-1.918,16.3311
-1.917,16.3228
-1.916,16.3145
-1.915,16.3062
-1.914,16.2978
-1.913,16.2895
-1.912,16.2812
-1.911,16.2729
-1.91,16.2645
-1.909,16.2562
-1.908,16.2479
-1.907,16.2395
-1.906,16.2312
-1.905,16.2228
-1.904,16.2145
-1.903,16.2061
-1.902,16.1977
-1.901,16.1894
-1.9,16.181
-1.899,16.1726
-1.898,16.1643
-1.897,16.1559
-1.896,16.1475
-1.895,16.1391
-1.894,16.1307
-1.893,16.1223
-1.892,16.1139
-1.891,16.1055
-1.89,16.0971
-1.889,16.0887
-1.888,16.0803
-1.887,16.0719
-1.886,16.0635
-1.885,16.0551
-1.884,16.0466
-1.883,16.0382
-1.882,16.0298
-1.881,16.0214
-1.88,16.0129
-1.879,16.0045
-1.878,15.996
-1.877,15.9876
-1.876,15.9792
-1.875,15.9707
-1.874,15.9622
-1.873,15.9538
-1.872,15.9453
-1.871,15.9369
-1.87,15.9284
-1.869,15.9199
-1.868,15.9115
-1.867,15.903
-1.866,15.8945
-1.865,15.886
-1.864,15.8775
-1.863,15.869
-1.862,15.8605
-1.861,15.852
-1.86,15.8435
-1.859,15.835
-1.858,15.8265
-1.857,15.818
-1.856,15.8095
-1.855,15.801
-1.854,15.7925
-1.853,15.784
-1.852,15.7754
-1.851,15.7669
-1.85,15.7584
-1.849,15.7498
-1.848,15.7413
-1.847,15.7328
-1.846,15.7242
-1.845,15.7157
-1.844,15.7071
-1.843,15.6986
-1.842,15.69
-1.841,15.6815
-1.84,15.6729
-1.839,15.6643
-1.838,15.6558
-1.837,15.6472
-1.836,15.6386
-1.835,15.63
-1.834,15.6215
-1.833,15.6129
-1.832,15.6043
-1.831,15.5957
-1.83,15.5871
-1.829,15.5785
-1.828,15.5699
-1.827,15.5613
-1.826,15.5527
-1.825,15.5441
-1.824,15.5355
-1.823,15.5269
-1.822,15.5183
-1.821,15.5097
-1.82,15.501
-1.819,15.4924
-1.818,15.4838
-1.817,15.4752
-1.816,15.4665
-1.815,15.4579
-1.814,15.4492
-1.813,15.4406
-1.812,15.432
-1.811,15.4233
-1.81,15.4147
-1.809,15.406
-1.808,15.3973
-1.807,15.3887
-1.806,15.38
-1.805,15.3714
-1.804,15.3627
-1.803,15.354
-1.802,15.3454
-1.801,15.3367
-1.8,15.328
-1.799,15.3193
-1.798,15.3106
-1.797,15.3019
-1.796,15.2933
-1.795,15.2846
-1.794,15.2759
-1.793,15.2672
-1.792,15.2585
-1.791,15.2498
-1.79,15.2411
-1.789,15.2324
-1.788,15.2236
-1.787,15.2149
-1.786,15.2062
-1.785,15.1975
-1.784,15.1888
-1.783,15.18
-1.782,15.1713
-1.781,15.1626
-1.78,15.1538
-1.779,15.1451
-1.778,15.1364
-1.777,15.1276
-1.776,15.1189
-1.775,15.1101
-1.774,15.1014
-1.773,15.0926
-1.772,15.0839
-1.771,15.0751
-1.77,15.0664
-1.769,15.0576
-1.768,15.0488
-1.767,15.0401
-1.766,15.0313
-1.765,15.0225
-1.764,15.0138
-1.763,15.005
-1.762,14.9962
-1.761,14.9874
-1.76,14.9786
-1.759,14.9698
-1.758,14.961
-1.757,14.9523
-1.756,14.9435
-1.755,14.9347
-1.754,14.9259
-1.753,14.9171
-1.752,14.9082
-1.751,14.8994
-1.75,14.8906
-1.749,14.8818
-1.748,14.873
-1.747,14.8642
-1.746,14.8554
-1.745,14.8465
-1.744,14.8377
-1.743,14.8289
-1.742,14.82
-1.741,14.8112
-1.74,14.8024
-1.739,14.7935
-1.738,14.7847
-1.737,14.7759
-1.736,14.767
-1.735,14.7582
-1.734,14.7493
-1.733,14.7405
-1.732,14.7316
-1.731,14.7227
-1.73,14.7139
-1.729,14.705
-1.728,14.6962
-1.727,14.6873
-1.726,14.6784
-1.725,14.6695
-1.724,14.6607
-1.723,14.6518
-1.722,14.6429
-1.721,14.634
-1.72,14.6252
-1.719,14.6163
-1.718,14.6074
-1.717,14.5985
-1.716,14.5896
-1.715,14.5807
-1.714,14.5718
-1.713,14.5629
-1.712,14.554
-1.711,14.5451
-1.71,14.5362
-1.709,14.5273
-1.708,14.5184
-1.707,14.5095
-1.706,14.5005
-1.705,14.4916
-1.704,14.4827
-1.703,14.4738
-1.702,14.4649
-1.701,14.4559
-1.7,14.447
-1.699,14.4381
-1.698,14.4291
-1.697,14.4202
-1.696,14.4113
-1.695,14.4023
-1.694,14.3934
-1.693,14.3844
-1.692,14.3755
-1.691,14.3665
-1.69,14.3576
-1.689,14.3486
-1.688,14.3397
-1.687,14.3307
-1.686,14.3218
-1.685,14.3128
-1.684,14.3038
-1.683,14.2949
-1.682,14.2859
-1.681,14.2769
-1.68,14.268
-1.679,14.259
-1.678,14.25
-1.677,14.241
-1.676,14.2321
-1.675,14.2231
-1.674,14.2141
-1.673,14.2051
-1.672,14.1961
-1.671,14.1871
-1.67,14.1781
-1.669,14.1691
-1.668,14.1601
-1.667,14.1511
-1.666,14.1421
-1.665,14.1331
-1.664,14.1241
-1.663,14.1151
-1.662,14.1061
-1.661,14.0971
-1.66,14.0881
-1.659,14.0791
-1.658,14.0701
-1.657,14.0611
-1.656,14.052
-1.655,14.043
-1.654,14.034
-1.653,14.025
-1.652,14.0159
-1.651,14.0069
-1.65,13.9979
-1.649,13.9888
-1.648,13.9798
-1.647,13.9708
-1.646,13.9617
-1.645,13.9527
-1.644,13.9436
-1.643,13.9346
-1.642,13.9256
-1.641,13.9165
-1.64,13.9075
-1.639,13.8984
-1.638,13.8893
-1.637,13.8803
-1.636,13.8712
-1.635,13.8622
-1.634,13.8531
-1.633,13.8441
-1.632,13.835
-1.631,13.8259
-1.63,13.8169
-1.629,13.8078
-1.628,13.7987
-1.627,13.7896
-1.626,13.7806
-1.625,13.7715
-1.624,13.7624
-1.623,13.7533
-1.622,13.7442
-1.621,13.7352
-1.62,13.7261
-1.619,13.717
-1.618,13.7079
-1.617,13.6988
-1.616,13.6897
-1.615,13.6806
-1.614,13.6715
-1.613,13.6624
-1.612,13.6533
-1.611,13.6442
-1.61,13.6351
-1.609,13.626
-1.608,13.6169
-1.607,13.6078
-1.606,13.5987
-1.605,13.5896
-1.604,13.5805
-1.603,13.5714
-1.602,13.5622
-1.601,13.5531
-1.6,13.544
-1.599,13.5349
-1.598,13.5258
-1.597,13.5166
-1.596,13.5075
-1.595,13.4984
-1.594,13.4893
-1.593,13.4801
-1.592,13.471
-1.591,13.4619
-1.59,13.4527
-1.589,13.4436
-1.588,13.4344
-1.587,13.4253
-1.586,13.4162
-1.585,13.407
-1.584,13.3979
-1.583,13.3887
-1.582,13.3796
-1.581,13.3704
-1.58,13.3613
-1.579,13.3521
-1.578,13.343
-1.577,13.3338
-1.576,13.3247
-1.575,13.3155
-1.574,13.3064
-1.573,13.2972
-1.572,13.288
-1.571,13.2789
-1.57,13.2697
-1.569,13.2605
-1.568,13.2514
-1.567,13.2422
-1.566,13.233
-1.565,13.2239
-1.564,13.2147
-1.563,13.2055
-1.562,13.1963
-1.561,13.1872
-1.56,13.178
-1.559,13.1688
-1.558,13.1596
-1.557,13.1504
-1.556,13.1413
-1.555,13.1321
-1.554,13.1229
-1.553,13.1137
-1.552,13.1045
-1.551,13.0953
-1.55,13.0861
-1.549,13.0769
-1.548,13.0677
-1.547,13.0585
-1.546,13.0493
-1.545,13.0401
-1.544,13.0309
-1.543,13.0217
-1.542,13.0125
-1.541,13.0033
-1.54,12.9941
-1.539,12.9849
-1.538,12.9757
-1.537,12.9665
-1.536,12.9573
-1.535,12.9481
-1.534,12.9389
-1.533,12.9297
-1.532,12.9205
-1.531,12.9112
-1.53,12.902
-1.529,12.8928
-1.528,12.8836
-1.527,12.8744
-1.526,12.8651
-1.525,12.8559
-1.524,12.8467
-1.523,12.8375
-1.522,12.8282
-1.521,12.819
-1.52,12.8098
-1.519,12.8006
-1.518,12.7913
-1.517,12.7821
-1.516,12.7729
-1.515,12.7636
-1.514,12.7544
-1.513,12.7452
-1.512,12.7359
-1.511,12.7267
-1.51,12.7174
-1.509,12.7082
-1.508,12.699
-1.507,12.6897
-1.506,12.6805
-1.505,12.6712
-1.504,12.662
-1.503,12.6527
-1.502,12.6435
-1.501,12.6342
-1.5,12.625
-1.499,12.6157
-1.498,12.6065
-1.497,12.5972
-1.496,12.588
-1.495,12.5787
-1.494,12.5695
-1.493,12.5602
-1.492,12.551
-1.491,12.5417
-1.49,12.5325
-1.489,12.5232
-1.488,12.5139
-1.487,12.5047
-1.486,12.4954
-1.485,12.4861
-1.484,12.4769
-1.483,12.4676
-1.482,12.4583
-1.481,12.4491
-1.48,12.4398
-1.479,12.4305
-1.478,12.4213
-1.477,12.412
-1.476,12.4027
-1.475,12.3935
-1.474,12.3842
-1.473,12.3749
-1.472,12.3656
-1.471,12.3564
-1.47,12.3471
-1.469,12.3378
-1.468,12.3285
-1.467,12.3192
-1.466,12.31
-1.465,12.3007
-1.464,12.2914
-1.463,12.2821
-1.462,12.2728
-1.461,12.2635
-1.46,12.2543
-1.459,12.245
-1.458,12.2357
-1.457,12.2264
-1.456,12.2171
-1.455,12.2078
-1.454,12.1985
-1.453,12.1892
-1.452,12.18
-1.451,12.1707
-1.45,12.1614
-1.449,12.1521
-1.448,12.1428
-1.447,12.1335
-1.446,12.1242
-1.445,12.1149
-1.444,12.1056
-1.443,12.0963
-1.442,12.087
-1.441,12.0777
-1.44,12.0684
-1.439,12.0591
-1.438,12.0498
-1.437,12.0405
-1.436,12.0312
-1.435,12.0219
-1.434,12.0126
-1.433,12.0033
-1.432,11.994
-1.431,11.9847
-1.43,11.9754
-1.429,11.9661
-1.428,11.9568
-1.427,11.9475
-1.426,11.9382
-1.425,11.9289
-1.424,11.9196
-1.423,11.9102
-1.422,11.9009
-1.421,11.8916
-1.42,11.8823
-1.419,11.873
-1.418,11.8637
-1.417,11.8544
-1.416,11.8451
-1.415,11.8358
-1.414,11.8264
-1.413,11.8171
-1.412,11.8078
-1.411,11.7985
-1.41,11.7892
-1.409,11.7799
-1.408,11.7705
-1.407,11.7612
-1.406,11.7519
-1.405,11.7426
-1.404,11.7333
-1.403,11.724
-1.402,11.7146
-1.401,11.7053
-1.4,11.696
-1.399,11.6867
-1.398,11.6774
-1.397,11.668
-1.396,11.6587
-1.395,11.6494
-1.394,11.6401
-1.393,11.6308
-1.392,11.6214
-1.391,11.6121
-1.39,11.6028
-1.389,11.5935
-1.388,11.5841
-1.387,11.5748
-1.386,11.5655
-1.385,11.5562
-1.384,11.5468
-1.383,11.5375
-1.382,11.5282
-1.381,11.5189
-1.38,11.5095
-1.379,11.5002
-1.378,11.4909
-1.377,11.4815
-1.376,11.4722
-1.375,11.4629
-1.374,11.4536
-1.373,11.4442
-1.372,11.4349
-1.371,11.4256
-1.37,11.4162
-1.369,11.4069
-1.368,11.3976
-1.367,11.3883
-1.366,11.3789
-1.365,11.3696
-1.364,11.3603
-1.363,11.3509
-1.362,11.3416
-1.361,11.3323
-1.36,11.3229
-1.359,11.3136
-1.358,11.3043
-1.357,11.2949
-1.356,11.2856
-1.355,11.2763
-1.354,11.267
-1.353,11.2576
-1.352,11.2483
-1.351,11.239
-1.35,11.2296
-1.349,11.2203
-1.348,11.211
-1.347,11.2016
-1.346,11.1923
-1.345,11.183
-1.344,11.1736
-1.343,11.1643
-1.342,11.155
-1.341,11.1456
-1.34,11.1363
-1.339,11.127
-1.338,11.1176
-1.337,11.1083
-1.336,11.099
-1.335,11.0896
-1.334,11.0803
-1.333,11.071
-1.332,11.0616
-1.331,11.0523
-1.33,11.043
-1.329,11.0336
-1.328,11.0243
-1.327,11.015
-1.326,11.0056
-1.325,10.9963
-1.324,10.987
-1.323,10.9776
-1.322,10.9683
-1.321,10.959
-1.32,10.9496
-1.319,10.9403
-1.318,10.931
-1.317,10.9216
-1.316,10.9123
-1.315,10.903
-1.314,10.8936
-1.313,10.8843
-1.312,10.875
-1.311,10.8656
-1.31,10.8563
-1.309,10.847
-1.308,10.8376
-1.307,10.8283
-1.306,10.819
-1.305,10.8097
-1.304,10.8003
-1.303,10.791
-1.302,10.7817
-1.301,10.7723
-1.3,10.763
-1.299,10.7537
-1.298,10.7443
-1.297,10.735
-1.296,10.7257
-1.295,10.7164
-1.294,10.707
-1.293,10.6977
-1.292,10.6884
-1.291,10.679
-1.29,10.6697
-1.289,10.6604
-1.288,10.6511
-1.287,10.6417
-1.286,10.6324
-1.285,10.6231
-1.284,10.6137
-1.283,10.6044
-1.282,10.5951
-1.281,10.5858
-1.28,10.5764
-1.279,10.5671
-1.278,10.5578
-1.277,10.5485
-1.276,10.5392
-1.275,10.5298
-1.274,10.5205
-1.273,10.5112
-1.272,10.5019
-1.271,10.4925
-1.27,10.4832
-1.269,10.4739
-1.268,10.4646
-1.267,10.4553
-1.266,10.4459
-1.265,10.4366
-1.264,10.4273
-1.263,10.418
-1.262,10.4087
-1.261,10.3993
-1.26,10.39
-1.259,10.3807
-1.258,10.3714
-1.257,10.3621
-1.256,10.3528
-1.255,10.3434
-1.254,10.3341
-1.253,10.3248
-1.252,10.3155
-1.251,10.3062
-1.25,10.2969
-1.249,10.2876
-1.248,10.2783
-1.247,10.2689
-1.246,10.2596
-1.245,10.2503
-1.244,10.241
-1.243,10.2317
-1.242,10.2224
-1.241,10.2131
-1.24,10.2038
-1.239,10.1945
-1.238,10.1852
-1.237,10.1759
-1.236,10.1666
-1.235,10.1572
-1.234,10.1479
-1.233,10.1386
-1.232,10.1293
-1.231,10.12
-1.23,10.1107
-1.229,10.1014
-1.228,10.0921
-1.227,10.0828
-1.226,10.0735
-1.225,10.0642
-1.224,10.0549
-1.223,10.0456
-1.222,10.0363
-1.221,10.027
-1.22,10.0178
-1.219,10.0085
-1.218,9.99916
-1.217,9.98987
-1.216,9.98058
-1.215,9.97129
-1.214,9.962
-1.213,9.95271
-1.212,9.94342
-1.211,9.93413
-1.21,9.92484
-1.209,9.91555
-1.208,9.90627
-1.207,9.89698
-1.206,9.88769
-1.205,9.87841
-1.204,9.86913
-1.203,9.85984
-1.202,9.85056
-1.201,9.84128
-1.2,9.832
-1.199,9.82272
-1.198,9.81344
-1.197,9.80416
-1.196,9.79489
-1.195,9.78561
-1.194,9.77633
-1.193,9.76706
-1.192,9.75779
-1.191,9.74851
-1.19,9.73924
-1.189,9.72997
-1.188,9.7207
-1.187,9.71143
-1.186,9.70216
-1.185,9.69289
-1.184,9.68363
-1.183,9.67436
-1.182,9.6651
-1.181,9.65583
-1.18,9.64657
-1.179,9.63731
-1.178,9.62804
-1.177,9.61878
-1.176,9.60952
-1.175,9.60027
-1.174,9.59101
-1.173,9.58175
-1.172,9.5725
-1.171,9.56324
-1.17,9.55399
-1.169,9.54473
-1.168,9.53548
-1.167,9.52623
-1.166,9.51698
-1.165,9.50773
-1.164,9.49849
-1.163,9.48924
-1.162,9.47999
-1.161,9.47075
-1.16,9.4615
-1.159,9.45226
-1.158,9.44302
-1.157,9.43378
-1.156,9.42454
-1.155,9.4153
-1.154,9.40606
-1.153,9.39683
-1.152,9.38759
-1.151,9.37836
-1.15,9.36912
-1.149,9.35989
-1.148,9.35066
-1.147,9.34143
-1.146,9.3322
-1.145,9.32298
-1.144,9.31375
-1.143,9.30452
-1.142,9.2953
-1.141,9.28608
-1.14,9.27686
-1.139,9.26764
-1.138,9.25842
-1.137,9.2492
-1.136,9.23998
-1.135,9.23076
-1.134,9.22155
-1.133,9.21234
-1.132,9.20312
-1.131,9.19391
-1.13,9.1847
-1.129,9.17549
-1.128,9.16629
-1.127,9.15708
-1.126,9.14788
-1.125,9.13867
-1.124,9.12947
-1.123,9.12027
-1.122,9.11107
-1.121,9.10187
-1.12,9.09267
-1.119,9.08348
-1.118,9.07428
-1.117,9.06509
-1.116,9.0559
-1.115,9.0467
-1.114,9.03751
-1.113,9.02833
-1.112,9.01914
-1.111,9.00995
-1.11,9.00077
-1.109,8.99159
-1.108,8.9824
-1.107,8.97322
-1.106,8.96404
-1.105,8.95487
-1.104,8.94569
-1.103,8.93652
-1.102,8.92734
-1.101,8.91817
-1.1,8.909
-1.099,8.89983
-1.098,8.89066
-1.097,8.8815
-1.096,8.87233
-1.095,8.86317
-1.094,8.85401
-1.093,8.84484
-1.092,8.83569
-1.091,8.82653
-1.09,8.81737
-1.089,8.80822
-1.088,8.79906
-1.087,8.78991
-1.086,8.78076
-1.085,8.77161
-1.084,8.76246
-1.083,8.75332
-1.082,8.74417
-1.081,8.73503
-1.08,8.72589
-1.079,8.71675
-1.078,8.70761
-1.077,8.69847
-1.076,8.68934
-1.075,8.6802
-1.074,8.67107
-1.073,8.66194
-1.072,8.65281
-1.071,8.64368
-1.07,8.63456
-1.069,8.62543
-1.068,8.61631
-1.067,8.60719
-1.066,8.59807
-1.065,8.58895
-1.064,8.57983
-1.063,8.57072
-1.062,8.56161
-1.061,8.55249
-1.06,8.54338
-1.059,8.53428
-1.058,8.52517
-1.057,8.51606
-1.056,8.50696
-1.055,8.49786
-1.054,8.48876
-1.053,8.47966
-1.052,8.47056
-1.051,8.46147
-1.05,8.45237
-1.049,8.44328
-1.048,8.43419
-1.047,8.42511
-1.046,8.41602
-1.045,8.40693
-1.044,8.39785
-1.043,8.38877
-1.042,8.37969
-1.041,8.37061
-1.04,8.36154
-1.039,8.35246
-1.038,8.34339
-1.037,8.33432
-1.036,8.32525
-1.035,8.31618
-1.034,8.30712
-1.033,8.29805
-1.032,8.28899
-1.031,8.27993
-1.03,8.27087
-1.029,8.26182
-1.028,8.25276
-1.027,8.24371
-1.026,8.23466
-1.025,8.22561
-1.024,8.21656
-1.023,8.20752
-1.022,8.19847
-1.021,8.18943
-1.02,8.18039
-1.019,8.17135
-1.018,8.16232
-1.017,8.15328
-1.016,8.14425
-1.015,8.13522
-1.014,8.12619
-1.013,8.11717
-1.012,8.10814
-1.011,8.09912
-1.01,8.0901
-1.009,8.08108
-1.008,8.07206
-1.007,8.06305
-1.006,8.05404
-1.005,8.04502
-1.004,8.03602
-1.003,8.02701
-1.002,8.018
-1.001,8.009
-1,8
-0.999,7.991
-0.998,7.982
-0.997,7.97301
-0.996,7.96402
-0.995,7.95503
-0.994,7.94604
-0.993,7.93705
-0.992,7.92806
-0.991,7.91908
-0.99,7.9101
-0.989,7.90112
-0.988,7.89215
-0.987,7.88317
-0.986,7.8742
-0.985,7.86523
-0.984,7.85626
-0.983,7.84729
-0.982,7.83833
-0.981,7.82937
-0.98,7.82041
-0.979,7.81145
-0.978,7.80249
-0.977,7.79354
-0.976,7.78459
-0.975,7.77564
-0.974,7.76669
-0.973,7.75775
-0.972,7.74881
-0.971,7.73987
-0.97,7.73093
-0.969,7.72199
-0.968,7.71306
-0.967,7.70412
-0.966,7.6952
-0.965,7.68627
-0.964,7.67734
-0.963,7.66842
-0.962,7.6595
-0.961,7.65058
-0.96,7.64166
-0.959,7.63275
-0.958,7.62384
-0.957,7.61493
-0.956,7.60602
-0.955,7.59712
-0.954,7.58821
-0.953,7.57931
-0.952,7.57041
-0.951,7.56152
-0.95,7.55262
-0.949,7.54373
-0.948,7.53484
-0.947,7.52596
-0.946,7.51707
-0.945,7.50819
-0.944,7.49931
-0.943,7.49043
-0.942,7.48156
-0.941,7.47269
-0.94,7.46382
-0.939,7.45495
-0.938,7.44608
-0.937,7.43722
-0.936,7.42836
-0.935,7.4195
-0.934,7.41064
-0.933,7.40179
-0.932,7.39294
-0.931,7.38409
-0.93,7.37524
-0.929,7.3664
-0.928,7.35756
-0.927,7.34872
-0.926,7.33988
-0.925,7.33105
-0.924,7.32221
-0.923,7.31339
-0.922,7.30456
-0.921,7.29573
-0.92,7.28691
-0.919,7.27809
-0.918,7.26928
-0.917,7.26046
-0.916,7.25165
-0.915,7.24284
-0.914,7.23403
-0.913,7.22523
-0.912,7.21643
-0.911,7.20763
-0.91,7.19883
-0.909,7.19003
-0.908,7.18124
-0.907,7.17245
-0.906,7.16367
-0.905,7.15488
-0.904,7.1461
-0.903,7.13732
-0.902,7.12855
-0.901,7.11977
-0.9,7.111
-0.899,7.10223
-0.898,7.09347
-0.897,7.0847
-0.896,7.07594
-0.895,7.06718
-0.894,7.05843
-0.893,7.04967
-0.892,7.04092
-0.891,7.03218
-0.89,7.02343
-0.889,7.01469
-0.888,7.00595
-0.887,6.99721
-0.886,6.98848
-0.885,6.97975
-0.884,6.97102
-0.883,6.96229
-0.882,6.95357
-0.881,6.94485
-0.88,6.93613
-0.879,6.92741
-0.878,6.9187
-0.877,6.90999
-0.876,6.90128
-0.875,6.89258
-0.874,6.88388
-0.873,6.87518
-0.872,6.86648
-0.871,6.85779
-0.87,6.8491
-0.869,6.84041
-0.868,6.83172
-0.867,6.82304
-0.866,6.81436
-0.865,6.80569
-0.864,6.79701
-0.863,6.78834
-0.862,6.77967
-0.861,6.77101
-0.86,6.76234
-0.859,6.75368
-0.858,6.74503
-0.857,6.73637
-0.856,6.72772
-0.855,6.71907
-0.854,6.71043
-0.853,6.70179
-0.852,6.69315
-0.851,6.68451
-0.85,6.67587
-0.849,6.66724
-0.848,6.65862
-0.847,6.64999
-0.846,6.64137
-0.845,6.63275
-0.844,6.62413
-0.843,6.61552
-0.842,6.60691
-0.841,6.5983
-0.84,6.5897
-0.839,6.58109
-0.838,6.5725
-0.837,6.5639
-0.836,6.55531
-0.835,6.54672
-0.834,6.53813
-0.833,6.52955
-0.832,6.52097
-0.831,6.51239
-0.83,6.50381
-0.829,6.49524
-0.828,6.48667
-0.827,6.47811
-0.826,6.46954
-0.825,6.46098
-0.824,6.45243
-0.823,6.44387
-0.822,6.43532
-0.821,6.42678
-0.82,6.41823
-0.819,6.40969
-0.818,6.40115
-0.817,6.39262
-0.816,6.38409
-0.815,6.37556
-0.814,6.36703
-0.813,6.35851
-0.812,6.34999
-0.811,6.34147
-0.81,6.33296
-0.809,6.32445
-0.808,6.31594
-0.807,6.30744
-0.806,6.29894
-0.805,6.29044
-0.804,6.28195
-0.803,6.27345
-0.802,6.26497
-0.801,6.25648
-0.8,6.248
-0.799,6.23952
-0.798,6.23105
-0.797,6.22257
-0.796,6.21411
-0.795,6.20564
-0.794,6.19718
-0.793,6.18872
-0.792,6.18026
-0.791,6.17181
-0.79,6.16336
-0.789,6.15491
-0.788,6.14647
-0.787,6.13803
-0.786,6.1296
-0.785,6.12116
-0.784,6.11273
-0.783,6.10431
-0.782,6.09588
-0.781,6.08746
-0.78,6.07905
-0.779,6.07063
-0.778,6.06223
-0.777,6.05382
-0.776,6.04542
